SequenceID,logFC,logCPM,LR,PValue,FDR,2-fold threshold?,Significant
4934,0.215794634,2.33996634,0.394385708,0.530003049,0.669653398,Not Sig,False
4937,1.817660087,4.834678436,26.1286865,3.19403E-07,8.03105E-06,Up,False
4939,0.91119729,4.097297532,8.228180949,0.004124485,0.019668441,Not Sig,False
4944,2.029869426,4.348748041,11.27073829,0.000787384,0.005647616,Up,False
4948,0.335583396,3.85603263,0.91737393,0.338165439,0.491313283,Not Sig,False
4949,0.912598916,7.032132753,14.90073435,0.000113319,0.00122553,Not Sig,False
4951,0.018875914,6.385612645,0.006276351,0.936854913,0.961984536,Not Sig,False
4952,0.541108482,5.785407722,4.602859363,0.031918679,0.091307252,Not Sig,False
4953,0.310512772,4.73537802,1.031862354,0.309721655,0.464446162,Not Sig,False
4959,0.516463223,2.511240055,1.950740051,0.162507126,0.297747662,Not Sig,False
4961,0.385987836,4.973767648,0.900253341,0.34271379,0.496228595,Not Sig,False
4964,0.114239389,2.33073848,0.106476132,0.744192239,0.837754157,Not Sig,False
4970,-0.237099992,6.153316028,0.711017717,0.399106161,0.553758783,Not Sig,False
4976,-0.313298396,4.038749162,0.923588961,0.336534389,0.489674425,Not Sig,False
4977,0.08729678,2.452426831,0.057682282,0.810197416,0.883911745,Not Sig,False
4979,0.42091169,2.959790486,1.241297374,0.265221165,0.419502557,Not Sig,False
4981,0.270054474,2.935516879,0.687598936,0.406982274,0.561950131,Not Sig,False
4988,0.587373212,2.878017237,2.696988706,0.100537975,0.210984219,Not Sig,False
4997,0.160172783,3.241354934,0.245254631,0.620436438,0.743578066,Not Sig,False
4998,-0.35342635,4.975519855,1.580154031,0.208738508,0.355779781,Not Sig,False
5010,0.51835998,3.731433342,2.106825395,0.146643256,0.277408981,Not Sig,False
5012,0.754247909,4.783290168,6.348694274,0.011746773,0.043430553,Not Sig,False
5020,0.69329197,4.884809419,4.091442682,0.043100838,0.113877128,Not Sig,False
5027,-0.735568962,2.735391845,4.530162957,0.033302446,0.094315407,Not Sig,False
5029,0.396690311,2.858001483,0.782924021,0.376248359,0.529811184,Not Sig,False
5037,0.692867044,3.946772671,2.668889185,0.10232742,0.213817554,Not Sig,False
5040,-1.039108127,6.68402836,17.90644482,2.32034E-05,0.000326669,Down,False
5045,0.805327372,7.676619563,7.689551237,0.005554144,0.024768282,Not Sig,False
5060,1.413387458,3.312696585,11.53936418,0.000681379,0.005041172,Up,False
5070,0.060283318,2.430940655,0.026902189,0.869716291,0.922086013,Not Sig,False
5071,0.07433796,2.462395918,0.046552305,0.829174961,0.896398252,Not Sig,False
5085,0.413636099,2.327432414,1.132789626,0.287181088,0.442653753,Not Sig,False
5089,0.489527055,2.290744842,1.614841433,0.203812579,0.349466259,Not Sig,False
5094,0.256497146,2.352781925,0.430352478,0.511816043,0.654092339,Not Sig,False
5097,0.747724505,3.564064088,3.48110828,0.062073154,0.149722645,Not Sig,False
5103,-0.053641064,3.182707158,0.025773349,0.872455082,0.924126991,Not Sig,False
5105,2.137375504,6.950206684,14.92832923,0.000111673,0.001217508,Up,False
5110,0.59932759,2.780251508,2.083492929,0.148899109,0.28043077,Not Sig,False
5119,1.485467479,3.346623521,15.11360131,0.000101231,0.001128953,Up,False
5120,-0.566815823,6.413414313,4.994978657,0.025420967,0.076442396,Not Sig,False
5123,0.64140299,5.12787547,2.929880194,0.086953945,0.190515814,Not Sig,False
5125,0.534021779,2.576293161,1.556297212,0.212208204,0.359660695,Not Sig,False
5126,0.784667099,3.291278676,3.865738094,0.049281513,0.125455991,Not Sig,False
5128,0.419277319,3.376779092,1.705394687,0.191583978,0.334687045,Not Sig,False
5129,0.559020186,5.891311759,5.429997254,0.01979371,0.063261886,Not Sig,False
5134,1.828591743,4.559395237,14.01498236,0.00018136,0.001785817,Up,False
5136,0.103620129,5.03464518,0.144100755,0.704237868,0.80962997,Not Sig,False
5139,0.102152002,3.730716617,0.101368851,0.750193102,0.842817045,Not Sig,False
5140,-0.257637156,6.471965729,1.083008112,0.298025594,0.453089335,Not Sig,False
5143,1.041769751,5.210985403,12.51740206,0.000403179,0.003370874,Up,False
5145,-0.190213093,6.880353862,0.616068911,0.432511866,0.585547402,Not Sig,False
5147,0.081457946,4.014959486,0.07361134,0.786149464,0.866799749,Not Sig,False
5150,-0.323459575,2.761530775,0.825596481,0.363548951,0.517532589,Not Sig,False
5151,2.582821453,7.897170138,78.63613484,7.4671E-19,2.67794E-16,Up,False
5153,1.117357687,4.076046492,10.39192506,0.001265676,0.008121078,Up,False
5156,0.543758588,4.854562328,2.99389434,0.083578947,0.184861838,Not Sig,False
5158,-0.203098969,5.278905029,0.453724348,0.500571607,0.6461252,Not Sig,False
5160,0.523652344,3.085574656,1.671863221,0.196009157,0.34017452,Not Sig,False
5164,0.600958209,3.54792623,3.194416904,0.073890116,0.169813285,Not Sig,False
5170,0.792182301,6.804253338,6.427225575,0.011238399,0.04184615,Not Sig,False
5174,0.386889052,4.633325975,1.878200598,0.170538803,0.30715234,Not Sig,False
5178,0.084186175,2.360448891,0.045633926,0.830842633,0.896778346,Not Sig,False
5179,-0.193784773,6.245118747,0.731813339,0.392296046,0.546759103,Not Sig,False
5181,-0.137001551,5.107799148,0.23344154,0.628983637,0.750331671,Not Sig,False
5186,-0.345538863,5.087736481,1.402259893,0.236345557,0.387595337,Not Sig,False
5188,0.639628843,4.28152602,3.298744434,0.06933286,0.161792502,Not Sig,False
5191,-0.043384626,6.079452952,0.03207001,0.857874088,0.914443637,Not Sig,False
5194,-0.139453962,7.69753141,0.3363251,0.561958164,0.696933853,Not Sig,False
5196,0.822783473,4.975339401,6.434496124,0.01119249,0.041697993,Not Sig,False
5197,0.45429553,3.990288967,1.922639503,0.165565975,0.30189097,Not Sig,False
5199,-0.629727633,3.940403573,3.346259804,0.067357899,0.158267835,Not Sig,False
5202,1.03361134,4.297960845,9.948528239,0.00160978,0.009689968,Up,False
5203,0.74377796,3.687370118,4.671108363,0.030674125,0.088507824,Not Sig,False
5208,0.853695248,5.822185273,4.563825071,0.032654066,0.092981531,Not Sig,False
5211,0.485885688,4.938453364,2.717441695,0.099256986,0.20900405,Not Sig,False
5216,-0.249396067,3.464931492,0.608485058,0.435358783,0.588248017,Not Sig,False
5220,-0.589417495,4.656907712,3.619965007,0.057090074,0.140362543,Not Sig,False
5223,-0.628351022,7.910501157,7.047260529,0.007938657,0.032449916,Not Sig,False
5232,-0.177031631,5.512886319,0.446278035,0.504107776,0.648276912,Not Sig,False
5234,0.729556023,3.524636277,4.219868823,0.039953249,0.107824413,Not Sig,False
5241,-0.014738081,2.982067131,0.001865998,0.965544335,0.979487732,Not Sig,False
5242,2.257794386,4.937317125,27.53430738,1.54332E-07,4.20649E-06,Up,False
5247,1.651253197,4.881957194,23.80502711,1.06604E-06,2.29697E-05,Up,False
5251,-0.326875837,4.276783689,1.094442118,0.295489071,0.450698775,Not Sig,False
5252,-0.015011189,5.510380765,0.003317329,0.954070228,0.972493088,Not Sig,False
5259,1.49038796,3.99506668,20.93403357,4.75373E-06,8.47934E-05,Up,False
5264,0.792667891,6.607003193,12.08294916,0.00050885,0.004050592,Not Sig,False
5266,0.339304806,4.918283274,0.79665863,0.372094266,0.526136196,Not Sig,False
5268,0.918492119,7.258064068,7.490931928,0.006201046,0.027052906,Not Sig,False
5270,-0.358144117,4.142630412,1.373387821,0.241230661,0.393334703,Not Sig,False
5273,-0.182061971,6.418773433,0.641551637,0.423149485,0.577476585,Not Sig,False
5274,0.435740812,5.278475641,2.252972222,0.133358041,0.260000484,Not Sig,False
5278,0.840421702,4.152868882,6.116062632,0.013395886,0.047840443,Not Sig,False
5279,0.109218641,2.068471403,0.091838315,0.761852999,0.851862187,Not Sig,False
5281,-0.026229538,4.386225004,0.005202917,0.942497459,0.965160458,Not Sig,False
5286,0.65402698,2.852847145,3.198434869,0.073708778,0.169679599,Not Sig,False
5287,0.350447982,4.072548832,1.204404524,0.27244313,0.427529445,Not Sig,False
5288,0.424371065,6.447746316,3.062907761,0.080098213,0.17935893,Not Sig,False
5289,-0.779132763,4.368397208,5.923822341,0.014937518,0.051866228,Not Sig,False
5290,1.577369006,9.189901613,36.38231082,1.62168E-09,6.99377E-08,Up,False
5291,-0.198718979,8.537399203,0.478401895,0.489147086,0.636077909,Not Sig,False
5300,2.839868104,7.428889178,88.5003617,5.08256E-21,2.30884E-18,Up,False
5305,2.771642205,5.182884484,78.75477586,7.03185E-19,2.66195E-16,Up,False
5306,0.78316923,3.3152656,4.476719536,0.034359611,0.096665579,Not Sig,False
5307,-0.07925298,4.901941795,0.050052344,0.822972216,0.891531427,Not Sig,False
5310,0.25420225,2.763342458,0.45344416,0.500703899,0.646173555,Not Sig,False
5313,3.225633424,8.516571656,61.52371511,4.37443E-15,7.27008E-13,Up,False
5314,-0.709944366,4.951846398,4.317006688,0.037733242,0.103508177,Not Sig,False
5315,-0.038495087,2.424865196,0.012242499,0.911897204,0.94706105,Not Sig,False
5316,0.461223552,7.716762225,3.123173859,0.077186308,0.174946076,Not Sig,False
5318,0.247780593,4.602823074,0.705584826,0.400913451,0.555813684,Not Sig,False
5319,0.608260023,4.710443753,3.466516939,0.062623043,0.150516196,Not Sig,False
5320,0.015411421,4.291859374,0.00216826,0.962860265,0.978529247,Not Sig,False
5321,0.577291457,6.802936227,3.018711918,0.082308817,0.182965372,Not Sig,False
5323,-0.434181114,4.576423938,1.254268393,0.262738801,0.416737008,Not Sig,False
5324,3.538101802,5.647281717,88.87181734,4.21242E-21,2.05025E-18,Up,False
5325,0.902719409,6.848035458,14.60165644,0.000132798,0.001393895,Not Sig,False
5326,1.295342287,4.894682339,15.55719927,8.00463E-05,0.000938787,Up,False
5327,1.350674953,7.521570596,28.98609634,7.28997E-08,2.16916E-06,Up,False
5328,0.678552447,4.820494345,4.921533818,0.026523959,0.078854388,Not Sig,False
5329,0.115389706,3.360791271,0.108631242,0.741707861,0.83675453,Not Sig,False
5330,-1.071152682,4.942776179,4.787577235,0.02866572,0.083722715,Not Sig,False
5331,0.267327601,6.700628706,1.266814277,0.260365171,0.414113999,Not Sig,False
5333,1.004823412,7.287824154,18.54008085,1.66369E-05,0.000241714,Up,False
5334,0.195303696,8.568661123,0.792630398,0.373305934,0.52730237,Not Sig,False
5335,1.899200225,5.841921047,39.39751264,3.45737E-10,1.84051E-08,Up,False
5336,1.320807153,6.262471197,27.31668725,1.72714E-07,4.63821E-06,Up,False
5337,0.754921624,4.76303848,4.154153289,0.041532534,0.111112166,Not Sig,False
5338,0.624243798,5.789674525,4.526415139,0.033375462,0.094482924,Not Sig,False
5339,0.628353147,5.949765505,5.777590403,0.016231779,0.055136262,Not Sig,False
5340,0.962506642,5.234149363,8.786281984,0.003035042,0.015671933,Not Sig,False
5341,0.386124785,6.977843449,2.796588484,0.094465109,0.201403396,Not Sig,False
5343,0.419302873,4.714066269,2.019869952,0.155252438,0.288725467,Not Sig,False
5345,0.130521408,4.823553499,0.173708032,0.67683717,0.788260531,Not Sig,False
5346,-0.447371177,5.883295437,2.768543558,0.096133595,0.203914041,Not Sig,False
5347,0.605303818,3.458559752,3.702738936,0.054323226,0.135539532,Not Sig,False
5348,0.641165344,4.55150038,4.321350822,0.037637033,0.103327499,Not Sig,False
5349,0.122081365,3.96681078,0.097404887,0.754966381,0.846665721,Not Sig,False
5350,-0.020074251,4.849482365,0.004745305,0.945080223,0.967315062,Not Sig,False
5351,0.860173771,6.509668789,12.15371624,0.000489902,0.003927281,Not Sig,False
5352,0.338333075,4.254718596,0.83578203,0.360605905,0.514913797,Not Sig,False
5353,0.627920867,4.688417193,4.521056709,0.033480147,0.094739917,Not Sig,False
5354,0.1580884,3.445270986,0.112808928,0.736968596,0.83327001,Not Sig,False
5355,0.084428275,5.423814039,0.079693567,0.777713109,0.860840989,Not Sig,False
5356,-0.250018238,3.897503626,0.448574802,0.503012536,0.647436234,Not Sig,False
5358,1.387822129,4.282364089,10.61889472,0.001119379,0.007358203,Up,False
5359,0.51521782,5.08900914,2.900686327,0.088541846,0.193001964,Not Sig,False
5360,0.100535931,2.925695131,0.064411706,0.799654235,0.87589525,Not Sig,False
5362,0.562290803,4.400823717,2.719633741,0.099120757,0.208781713,Not Sig,False
5363,0.064209508,3.976091012,0.035204807,0.851167146,0.91003127,Not Sig,False
5364,0.506724874,7.536725581,2.893866765,0.088917283,0.193284899,Not Sig,False
5365,1.231275163,4.671240632,10.77454906,0.001029053,0.00692029,Up,False
5366,0.44488825,4.694375662,1.472799254,0.224904553,0.375981263,Not Sig,False
5367,0.73183863,6.759014954,10.40885486,0.001254125,0.008084775,Not Sig,False
5368,1.868291559,6.700598352,49.99645448,1.54024E-12,1.41827E-10,Up,False
5369,0.653756703,5.514829119,5.621434516,0.017742121,0.058829593,Not Sig,False
5370,-0.180554724,2.97305804,0.227151356,0.633644147,0.753779892,Not Sig,False
5371,-0.083762467,5.937083462,0.091635595,0.762108043,0.851862187,Not Sig,False
5372,0.557123335,4.503685249,3.539585334,0.05992044,0.14556074,Not Sig,False
5373,0.493550395,3.306317578,2.313718325,0.128236962,0.252325547,Not Sig,False
5375,-0.427748932,5.095821577,1.986733591,0.158682831,0.292629177,Not Sig,False
5376,0.308431385,7.300750443,1.702274372,0.191990807,0.335098709,Not Sig,False
5377,0.739185919,6.270080201,8.638730955,0.003290906,0.016709562,Not Sig,False
5378,-0.020563883,5.259273476,0.005253956,0.942216598,0.965145181,Not Sig,False
5379,0.947955995,5.139748779,4.592287723,0.03211612,0.091718039,Not Sig,False
5380,2.415856831,5.773648184,73.37953978,1.06969E-17,3.16908E-15,Up,False
5381,-0.175181342,5.048020937,0.410874969,0.521525739,0.662257993,Not Sig,False
5382,1.361139771,5.965244976,19.4344223,1.04114E-05,0.000163841,Up,False
5383,0.030533549,3.252554748,0.008244433,0.927652418,0.956558434,Not Sig,False
5384,-0.388337621,3.600165819,0.964620811,0.326025407,0.480643564,Not Sig,False
5385,1.558439962,5.255786891,23.32976127,1.36472E-06,2.84379E-05,Up,False
5386,-0.090348429,5.534586355,0.085748542,0.769653227,0.856091592,Not Sig,False
5387,0.806345484,5.638430108,7.72941757,0.005432827,0.02427494,Not Sig,False
5388,0.343577003,6.220017976,1.408524907,0.235301421,0.386720667,Not Sig,False
5389,1.214731677,5.376569936,15.9902143,6.36707E-05,0.000769242,Up,False
5390,-0.196886773,3.882653526,0.362267733,0.547249484,0.68509241,Not Sig,False
5391,1.676308145,5.274092794,25.68752071,4.01414E-07,9.66947E-06,Up,False
5392,0.679279927,5.107397465,5.256655063,0.021862999,0.068399667,Not Sig,False
5393,0.166891252,4.036534051,0.23080804,0.630925325,0.751726729,Not Sig,False
5394,0.859499412,5.174813591,9.29857154,0.002293326,0.012756509,Not Sig,False
5395,0.570400013,7.23373049,5.536100742,0.018628044,0.060674709,Not Sig,False
5396,0.425789173,5.101864302,2.380723329,0.122840657,0.244890649,Not Sig,False
5397,0.19227774,6.325956502,0.480436814,0.488224524,0.635484606,Not Sig,False
5398,0.507363561,5.330734968,3.374476005,0.066213632,0.15611754,Not Sig,False
5399,0.569616416,3.298126274,1.640301425,0.200284116,0.345502777,Not Sig,False
5400,0.471171911,3.581759334,1.69531328,0.19290204,0.336430638,Not Sig,False
5401,-0.523981885,3.312198229,1.760667889,0.184541231,0.325430628,Not Sig,False
5402,-0.638887815,5.2808842,5.219220096,0.022338567,0.069472843,Not Sig,False
5404,0.871309851,6.920221553,12.60801993,0.000384095,0.003262759,Not Sig,False
5405,0.926030628,5.865613365,9.55162421,0.001997726,0.011444146,Not Sig,False
5406,0.516287437,7.18352616,5.003744653,0.02529254,0.076267543,Not Sig,False
5407,0.68451948,5.159448198,5.460915373,0.019446457,0.062444937,Not Sig,False
5408,-0.374488654,6.182330639,2.216491759,0.136543022,0.264249275,Not Sig,False
5409,1.330053893,5.496897243,20.22357671,6.88985E-06,0.000114506,Up,False
5410,-0.0411221,2.220755846,0.013678679,0.906895011,0.94373589,Not Sig,False
5411,0.003185284,5.02787094,0.000113587,0.991496534,0.99542287,Not Sig,False
5412,-0.320843753,4.606814463,1.160289844,0.281405438,0.437437725,Not Sig,False
5413,0.868804451,5.890779591,8.579033801,0.003400558,0.017151295,Not Sig,False
5414,0.425423402,4.046082617,1.156212569,0.282252407,0.438218595,Not Sig,False
5415,0.88353647,4.643064585,9.301375931,0.002289818,0.012747403,Not Sig,False
5416,0.716238864,5.72451707,7.430729194,0.006411935,0.027740272,Not Sig,False
5417,0.078363539,5.765392633,0.073484339,0.786329542,0.866858033,Not Sig,False
5418,1.283035564,4.814427872,14.96919866,0.00010928,0.001201028,Up,False
5419,-0.679663765,3.565830993,4.312162212,0.037840836,0.103678109,Not Sig,False
5420,1.774715314,6.103505096,29.57402263,5.38214E-08,1.667E-06,Up,False
5421,1.685990378,4.06960486,19.54242277,9.83902E-06,0.000156278,Up,False
5422,0.587636697,4.171982251,3.576740198,0.058594026,0.143360752,Not Sig,False
5423,0.824622524,6.549034654,8.944612614,0.002782891,0.014631651,Not Sig,False
5424,0.843050857,6.059022905,9.511973794,0.002041355,0.011639992,Not Sig,False
5425,0.241247539,4.50631136,0.485963826,0.485733295,0.632967426,Not Sig,False
5426,1.119917482,5.041975607,9.788372316,0.001756188,0.010373349,Up,False
5427,0.857087691,6.382159642,11.65541793,0.000640158,0.004820404,Not Sig,False
5428,0.492670064,5.54050218,2.835159568,0.09222164,0.197920711,Not Sig,False
5430,1.159804155,6.686846019,17.17429406,3.4102E-05,0.000454738,Up,False
5431,0.762108186,4.688283767,3.916124069,0.047825023,0.122817969,Not Sig,False
5433,1.512066579,3.830581979,6.547374499,0.010503905,0.039807345,Up,False
5434,-0.539497242,5.332300058,3.238438455,0.071929164,0.166595964,Not Sig,False
5435,0.252594976,5.518309817,0.541376455,0.461862838,0.611930363,Not Sig,False
5436,1.205649813,3.003486872,10.24334145,0.001371789,0.008623033,Up,False
5437,1.487535002,6.087307313,36.21288159,1.76897E-09,7.53362E-08,Up,False
5438,0.498997321,6.161520352,2.903482561,0.088388403,0.192790837,Not Sig,False
5439,0.999752508,5.09310576,9.833843671,0.0017133,0.010178224,Not Sig,False
5440,1.544025262,6.224011779,30.25569444,3.78678E-08,1.21141E-06,Up,False
5441,0.390221044,4.386798901,1.154039392,0.282705157,0.438505108,Not Sig,False
5443,-0.312485989,6.408881635,0.884789115,0.346893326,0.500472395,Not Sig,False
5444,0.370683755,2.697808148,1.150387066,0.283468138,0.439188698,Not Sig,False
5445,0.064375181,6.548457996,0.072756533,0.787364756,0.867718494,Not Sig,False
5446,0.270544717,4.090448335,0.614011346,0.433281453,0.586371364,Not Sig,False
5447,2.519299576,7.249844835,70.5454295,4.49788E-17,1.13513E-14,Up,False
5448,1.008015884,7.469443151,16.68063983,4.42301E-05,0.000569724,Up,False
5449,0.968489344,6.421768262,12.44207428,0.000419769,0.003479313,Not Sig,False
5450,0.431112781,5.036559744,2.540273065,0.110975592,0.227561748,Not Sig,False
